experiment_id,method_id,method_label,chain,seed_id,seed_value,seed_group,split,n,auc,balanced_accuracy,sensitivity,specificity
experiment_03_external_generalisation,sceptr_sparsemax,SCEPTR + Sparsemax Attention MIL,beta,S04,6902826956892357559,moderate,internal_oof,169,0.5958372165268717,0.565703634669152,0.4827586206896552,0.6486486486486487
experiment_03_external_generalisation,sceptr_sparsemax,SCEPTR + Sparsemax Attention MIL,beta,S05,2712386035810402826,moderate,internal_oof,169,0.6604535570052812,0.6452314383348866,0.5517241379310345,0.7387387387387387
experiment_03_external_generalisation,sceptr_sparsemax,SCEPTR + Sparsemax Attention MIL,beta,S06,14320595710489364965,moderate,internal_oof,169,0.6908977943460703,0.6669773221497359,0.5862068965517241,0.7477477477477478
experiment_03_external_generalisation,sceptr_sparsemax,SCEPTR + Sparsemax Attention MIL,beta,S07,11327508419378867602,ordinary,internal_oof,169,0.6259707983845915,0.5623640882261571,0.43103448275862066,0.6936936936936937
experiment_03_external_generalisation,sceptr_sparsemax,SCEPTR + Sparsemax Attention MIL,beta,S08,10762549616907469203,ordinary,internal_oof,169,0.805995650823237,0.712022367194781,0.5862068965517241,0.8378378378378378
experiment_03_external_generalisation,sceptr_sparsemax,SCEPTR + Sparsemax Attention MIL,beta,S09,12293968614973973933,ordinary,internal_oof,169,0.6118359739049394,0.5964585274930103,0.5172413793103449,0.6756756756756757
experiment_03_external_generalisation,sceptr_softmax,SCEPTR + Softmax Attention MIL,alpha,S01,777,lucky,locked_external,109,0.6168188736681887,0.4708904109589041,0.75,0.1917808219178082
experiment_03_external_generalisation,sceptr_softmax,SCEPTR + Softmax Attention MIL,alpha,S02,2232016200,lucky,locked_external,109,0.5585996955859969,0.4908675799086758,0.6666666666666666,0.3150684931506849
experiment_03_external_generalisation,sceptr_softmax,SCEPTR + Softmax Attention MIL,alpha,S03,12906138414127427065,lucky,locked_external,109,0.515220700152207,0.4568112633181126,0.6944444444444444,0.2191780821917808
experiment_03_external_generalisation,sceptr_softmax,SCEPTR + Softmax Attention MIL,alpha,S04,6902826956892357559,moderate,locked_external,109,0.4942922374429224,0.48382800608828,0.6388888888888888,0.3287671232876712
experiment_03_external_generalisation,sceptr_softmax,SCEPTR + Softmax Attention MIL,alpha,S05,2712386035810402826,moderate,locked_external,109,0.5437595129375952,0.4708904109589041,0.75,0.1917808219178082
experiment_03_external_generalisation,sceptr_softmax,SCEPTR + Softmax Attention MIL,alpha,S06,14320595710489364965,moderate,locked_external,109,0.519406392694064,0.4564307458143074,0.6388888888888888,0.273972602739726
experiment_03_external_generalisation,sceptr_softmax,SCEPTR + Softmax Attention MIL,alpha,S07,11327508419378867602,ordinary,locked_external,109,0.5802891933028919,0.5254946727549468,0.7222222222222222,0.3287671232876712
experiment_03_external_generalisation,sceptr_softmax,SCEPTR + Softmax Attention MIL,alpha,S08,10762549616907469203,ordinary,locked_external,109,0.4897260273972603,0.4147640791476408,0.5555555555555556,0.273972602739726
